CustomerId,Balance,NumOfProducts,HasCrCard,Tenure,IsActiveMember,Exited,BalanceINR
15673223,€0.0,2,No,10,No,0,0
15807989,€73179.34,2,Yes,8,Yes,0,6586140.6
15761168,€171913.87,1,No,4,No,1,15472248.3
15651272,€0.0,2,Yes,5,Yes,0,0
15812832,€92659.2,2,No,8,No,0,8339328
15680517,€137239.17,1,Yes,7,Yes,1,12351525.3
15750569,€102955.14,2,No,3,No,0,9265962.6
15690743,€65190.29,1,Yes,8,Yes,1,5867126.1
15627741,€96863.52,2,Yes,2,Yes,0,8717716.8
15712121,€154983.98,1,No,5,No,0,13948558.2
15805429,€106819.65,1,Yes,3,Yes,0,9613768.5
15814923,€128578.52,1,Yes,7,Yes,0,11572066.8
15589230,€126473.33,1,Yes,2,Yes,0,11382599.7
15775490,€110570.78,2,No,5,No,0,9951370.2
15749727,€0.0,2,Yes,7,Yes,0,0
15619238,€0.0,2,No,8,No,0,0
15593468,€0.0,2,Yes,3,Yes,0,0
15718454,€0.0,2,No,2,No,0,0
15789498,€111099.79,2,No,3,No,0,9998981.1
15744691,€0.0,3,No,3,No,0,0
15708289,€100913.57,1,No,3,No,0,9082221.3
15790412,€0.0,2,Yes,8,Yes,0,0
15741416,€16893.59,1,Yes,2,Yes,0,1520423.1
15598894,€122267.85,1,No,10,No,0,11004106.5
15663294,€125685.79,1,Yes,1,Yes,0,11311721.1
15572728,€127397.34,1,No,8,No,0,11465760.6
15706729,€105271.56,1,Yes,0,Yes,0,9474440.4
15674433,€115265.14,1,No,2,No,0,10373862.6
15641170,€0.0,1,No,4,No,0,0
15806284,€0.0,2,Yes,1,Yes,0,0
15690958,€139542.82,1,Yes,2,Yes,0,12558853.8
15606386,€111512.75,3,No,3,No,1,10036147.5
15682322,€148466.93,2,Yes,9,Yes,0,13362023.7
15579915,€0.0,2,No,4,No,0,0
15681928,€108155.49,1,No,4,No,0,9733994.1
15734005,€0.0,2,No,1,No,0,0
15650432,€84622.13,1,Yes,10,Yes,0,7615991.7
15592578,€146997.64,2,No,7,No,0,13229787.6
15671243,€0.0,2,No,9,No,0,0
15775709,€98590.25,1,No,10,No,0,8873122.5
15702631,€0.0,2,Yes,2,Yes,0,0
15602282,€134980.74,1,Yes,8,Yes,1,12148266.6
15717879,€108078.56,1,Yes,5,Yes,0,9727070.4
15740878,€0.0,2,Yes,9,Yes,0,0
15794468,€0.0,2,No,6,No,0,0
15773277,€106836.67,2,No,5,No,0,9615300.3
15572657,€102490.27,1,Yes,8,Yes,0,9224124.3
15800295,€112746.54,2,No,9,No,0,10147188.6
15672397,€125487.89,1,No,0,No,0,11293910.1
15684921,€142862.21,1,Yes,8,Yes,0,12857598.9
15720676,€0.0,2,No,7,No,0,0
15731829,€0.0,2,No,10,No,0,0
15732672,€79388.33,1,Yes,6,Yes,0,7144949.7
15692406,€0.0,2,Yes,5,Yes,0,0
15764405,€0.0,2,Yes,10,Yes,0,0
15757537,€107784.65,1,Yes,6,Yes,0,9700618.5
15793307,€142880.28,3,No,4,No,1,12859225.2
15660679,€149571.94,1,No,9,No,0,13461474.6
15666856,€142767.39,1,Yes,1,Yes,0,12849065.1
15687372,€121537.71,2,No,8,No,1,10938393.9
15667289,€0.0,2,No,2,No,0,0
15624641,€0.0,1,No,9,No,1,0
15734610,€89838.71,3,No,4,No,1,8085483.9
15631882,€103399.87,1,No,9,No,0,9305988.3
15642709,€0.0,2,No,9,No,0,0
15811026,€136855.94,2,No,5,No,0,12317034.6
15596303,€0.0,2,No,0,No,1,0
15787255,€140891.46,3,Yes,2,Yes,1,12680231.4
15617166,€0.0,1,No,0,No,0,0
15742442,€89364.91,1,Yes,5,Yes,0,8042841.9
15758692,€146011.4,1,No,7,No,0,13141026
15568238,€0.0,2,Yes,8,Yes,0,0
15730353,€145294.08,2,No,9,No,0,13076467.2
15731555,€106000.12,1,No,9,No,1,9540010.8
15582404,€0.0,2,No,5,No,0,0
15721462,€0.0,2,Yes,2,Yes,0,0
15632899,€104508.77,2,No,9,No,0,9405789.3
15808526,€127539.3,1,Yes,3,Yes,1,11478537
15694349,€0.0,1,Yes,7,Yes,0,0
15718465,€96891.46,1,No,3,No,1,8720231.4
15682995,€78535.25,1,No,1,No,0,7068172.5
15584776,€112712.17,1,No,9,No,0,10144095.3
15777772,€119618.42,1,Yes,9,Yes,0,10765657.8
15576156,€0.0,1,No,6,No,0,0
15646756,€74963.5,1,Yes,8,Yes,0,6746715
15742886,€138023.79,2,Yes,1,Yes,0,12422141.1
15586135,€0.0,1,Yes,4,Yes,0,0
15616152,€185513.67,1,No,1,No,0,16696230.3
15721460,€185648.56,1,No,8,No,1,16708370.4
15727317,€102286.6,3,No,1,No,1,9205794
15649536,€128015.83,1,No,4,No,0,11521424.7
15754929,€39539.39,2,No,10,No,0,3558545.1
15572051,€0.0,1,Yes,3,Yes,0,0
15668142,€77608.46,2,Yes,3,Yes,0,6984761.4
15701176,€141462.13,1,No,5,No,0,12731591.7
15708422,€0.0,2,No,0,No,0,0
15655632,€131691.33,1,No,2,No,0,11852219.7
15744606,€93833.86,1,Yes,8,Yes,0,8445047.4
15612140,€137933.39,1,Yes,7,Yes,0,12414005.1
15656086,€105770.14,1,Yes,8,Yes,1,9519312.6
15655298,€0.0,2,Yes,5,Yes,0,0
15644796,€0.0,2,Yes,8,Yes,1,0
15726250,€166328.65,2,Yes,3,Yes,0,14969578.5
15764432,€164307.77,1,No,2,No,0,14787699.3
15631721,€163965.69,2,Yes,9,Yes,0,14756912.1
15707479,€125608.72,1,No,7,No,0,11304784.8
15579826,€0.0,1,No,9,No,0,0
15668104,€118433.94,1,Yes,6,Yes,0,10659054.6
15641604,€98488.08,1,No,10,No,1,8863927.2
15587240,€0.0,2,Yes,4,Yes,0,0
15680767,€98362.35,2,Yes,10,Yes,0,8852611.5
15601594,€144237.91,4,No,6,No,1,12981411.9
15589969,€0.0,1,Yes,6,Yes,0,0
15703728,€0.0,1,No,4,No,1,0
15617790,€105767.28,2,No,4,No,0,9519055.2
15662500,€0.0,2,No,9,No,0,0
15778526,€0.0,2,No,5,No,0,0
15670584,€0.0,1,Yes,2,Yes,1,0
15748069,€134467.26,1,Yes,3,Yes,0,12102053.4
15680597,€138515.02,1,Yes,1,Yes,0,12466351.8
15628992,€128647.98,2,No,2,No,0,11578318.2
15719624,€121858.98,1,No,9,No,0,10967308.2
15812767,€0.0,2,Yes,3,Yes,0,0
15689201,€120108.56,1,Yes,1,Yes,0,10809770.4
15614716,€196853.62,1,Yes,0,Yes,0,17716825.8
15683618,€121418.62,1,Yes,3,Yes,0,10927675.8
15799631,€0.0,2,Yes,10,Yes,0,0
15692259,€0.0,2,No,9,No,0,0
15590966,€97495.8,2,No,4,No,0,8774622
15656426,€0.0,2,No,3,No,0,0
15675256,€127343.4,1,Yes,5,Yes,0,11460906
15751185,€158633.61,1,No,0,No,0,14277024.9
15789582,€0.0,1,No,9,No,0,0
15651103,€183744.98,1,Yes,9,Yes,0,16537048.2
15672299,€0.0,2,Yes,6,Yes,0,0
15772250,€0.0,1,No,9,No,0,0
15763922,€79962.92,2,No,7,No,0,7196662.8
15633870,€0.0,2,Yes,10,Yes,0,0
15624323,€0.0,2,Yes,4,Yes,0,0
15688612,€140956.99,1,No,7,No,0,12686129.1
15694644,€0.0,1,Yes,6,Yes,0,0
15587174,€0.0,2,Yes,7,Yes,1,0
15579559,€145241.63,1,Yes,8,Yes,0,13071746.7
15775430,€138008.06,2,No,7,No,0,12420725.4
15623695,€0.0,2,Yes,4,Yes,0,0
15760849,€0.0,2,Yes,2,Yes,0,0
15813095,€0.0,2,No,2,No,0,0
15705281,€0.0,1,No,9,No,0,0
15812594,€0.0,2,No,7,No,0,0
15626322,€127570.93,2,No,9,No,0,11481383.7
15723105,€0.0,1,Yes,6,Yes,0,0
15588449,€107812.67,1,Yes,5,Yes,1,9703140.3
15794849,€91560.58,2,No,7,No,0,8240452.2
15620000,€121303.77,2,Yes,6,Yes,0,10917339.3
15799720,€161546.68,2,Yes,8,Yes,0,14539201.2
15711287,€128415.45,1,No,5,No,0,11557390.5
15613102,€57530.06,1,Yes,2,Yes,1,5177705.4
15621440,€0.0,2,Yes,1,Yes,0,0
15677146,€142243.54,2,No,4,No,0,12801918.6
15801169,€138341.51,1,No,9,No,1,12450735.9
15722425,€0.0,2,No,9,No,0,0
15682421,€0.0,2,Yes,2,Yes,1,0
15691910,€0.0,3,No,4,No,0,0
15721779,€146466.46,2,No,5,No,0,13181981.4
15579548,€0.0,2,No,5,No,0,0
15681075,€0.0,1,Yes,1,Yes,0,0
15607884,€0.0,2,Yes,8,Yes,0,0
15767757,€120307.58,1,Yes,9,Yes,0,10827682.2
15791550,€87637.26,2,No,4,No,0,7887353.4
15658589,€94652.04,1,Yes,2,Yes,0,8518683.6
15670822,€114415.84,1,Yes,7,Yes,0,10297425.6
15629744,€0.0,2,Yes,8,Yes,0,0
15660768,€84315.02,1,No,1,No,0,7588351.8
15726310,€0.0,2,No,3,No,0,0
15641298,€93955.83,2,No,9,No,0,8456024.7
15625675,€67087.69,1,No,1,No,0,6037892.1
15713354,€101528.61,1,No,6,No,1,9137574.9
15633866,€110824.52,1,Yes,1,Yes,0,9974206.8
15704231,€0.0,1,Yes,8,Yes,0,0
15735400,€179960.2,1,No,8,No,0,16196418
15632826,€134006.77,1,No,3,No,0,12060609.3
15751022,€121532.17,2,Yes,10,Yes,0,10937895.3
15664737,€0.0,2,Yes,7,Yes,0,0
15681126,€0.0,1,Yes,2,Yes,0,0
15738954,€129717.3,2,No,7,No,0,11674557
15662263,€94762.16,2,Yes,4,Yes,0,8528594.4
15621611,€155196.17,1,Yes,5,Yes,1,13967655.3
15783752,€129514.99,1,Yes,4,Yes,0,11656349.1
15709474,€113386.36,2,Yes,3,Yes,1,10204772.4
15701280,€0.0,1,Yes,3,Yes,1,0
15671104,€172196.23,1,Yes,3,Yes,0,15497660.7
15796434,€97612.12,1,Yes,5,Yes,0,8785090.8
15781505,€104719.94,2,No,4,No,0,9424794.6
15625819,€0.0,1,No,7,No,0,0
15753174,€139592.98,3,No,9,No,1,12563368.2
15654067,€0.0,2,No,4,No,0,0
15724719,€139096.85,1,No,7,No,0,12518716.5
15624695,€140301.72,1,Yes,7,Yes,0,12627154.8
15718216,€0.0,1,No,3,No,0,0
15586300,€0.0,2,Yes,7,Yes,0,0
15783349,€111233.09,1,Yes,1,Yes,0,10010978.1
15725767,€0.0,2,No,3,No,0,0
15791925,€147737.63,1,Yes,10,Yes,0,13296386.7
15793585,€0.0,2,Yes,8,Yes,0,0
15576641,€125725.02,2,Yes,5,Yes,0,11315251.8
15749519,€128289.7,3,No,6,No,1,11546073
15684960,€0.0,1,No,5,No,1,0
15591286,€88826.07,1,Yes,4,Yes,1,7994346.3
15668323,€143443.61,1,No,1,No,1,12909924.9
15608528,€0.0,4,Yes,9,Yes,1,0
15645184,€0.0,2,No,2,No,0,0
15702566,€149134.46,1,Yes,8,Yes,0,13422101.4
15660840,€124119.54,1,No,3,No,0,11170758.6
15750811,€116822.7,1,No,3,No,0,10514043
15733842,€103219.47,1,No,1,No,0,9289752.3
15581526,€0.0,2,No,1,No,0,0
15662751,€81954.6,1,Yes,0,Yes,1,7375914
15684319,€95196.26,1,No,10,No,1,8567663.4
15702190,€0.0,2,Yes,5,Yes,0,0
15588517,€0.0,2,Yes,7,Yes,0,0
15801863,€136555.01,2,Yes,2,Yes,0,12289950.9
15584271,€0.0,1,Yes,5,Yes,0,0
15700366,€119452.03,1,Yes,3,Yes,0,10750682.7
15804038,€0.0,1,Yes,9,Yes,1,0
15720820,€69881.09,2,Yes,9,Yes,0,6289298.1
15743759,€0.0,2,Yes,5,Yes,0,0
15749947,€0.0,2,Yes,7,Yes,0,0
15670496,€0.0,2,No,9,No,0,0
15746664,€204223.03,1,No,8,No,0,18380072.7
15745533,€110314.21,2,No,1,No,1,9928278.9
15761497,€163760.82,1,No,1,No,1,14738473.8
15628600,€141069.18,3,Yes,1,Yes,0,12696226.2
15627002,€115934.74,1,Yes,1,Yes,0,10434126.6
15614635,€151457.88,1,Yes,2,Yes,0,13631209.2
15731281,€154206.07,2,Yes,3,Yes,0,13878546.3
15814022,€89928.99,1,No,9,No,0,8093609.1
15659194,€89182.09,1,Yes,8,Yes,0,8026388.1
15745030,€79706.25,2,No,1,No,0,7173562.5
15691817,€0.0,3,No,5,No,1,0
15707488,€0.0,2,No,5,No,0,0
15784700,€117799.28,1,Yes,7,Yes,0,10601935.2
15710397,€0.0,2,No,4,No,0,0
15687648,€0.0,2,No,1,No,0,0
15732281,€146422.22,1,No,6,No,1,13177999.8
15607230,€150186.22,2,Yes,9,Yes,0,13516759.8
15567630,€100275.88,1,No,6,No,1,9024829.2
15587507,€0.0,1,No,6,No,1,0
15733904,€147493.89,1,No,9,No,0,13274450.1
15709511,€0.0,2,No,8,No,0,0
15579616,€0.0,2,Yes,8,Yes,0,0
15694852,€121823.4,2,Yes,4,Yes,0,10964106
15589924,€0.0,2,Yes,1,Yes,0,0
15799300,€113688.63,1,No,0,No,1,10231976.7
15731330,€100471.34,1,Yes,7,Yes,0,9042420.6
15694129,€100032.52,1,No,3,No,1,9002926.8
15620372,€0.0,2,No,3,No,0,0
15744622,€116358.0,1,No,8,No,0,10472220
15799815,€163549.63,1,Yes,4,Yes,0,14719466.7
15759250,€99183.9,1,Yes,3,Yes,0,8926551
15732643,€131955.07,1,Yes,1,Yes,1,11875956.3
15690540,€134177.06,1,No,1,No,0,12075935.4
15803078,€0.0,2,No,1,No,0,0
15652180,€0.0,2,Yes,2,Yes,0,0
15741195,€0.0,1,Yes,5,Yes,0,0
15743490,€94348.94,1,No,9,No,1,8491404.6
15575510,€155584.21,1,Yes,2,Yes,0,14002578.9
15732610,€0.0,2,No,6,No,0,0
15602909,€0.0,2,Yes,10,Yes,0,0
15734058,€170661.47,1,Yes,9,Yes,0,15359532.3
15801788,€185544.36,1,No,6,No,0,16698992.4
15702462,€52831.13,1,Yes,6,Yes,1,4754801.7
15683416,€97750.07,3,Yes,8,Yes,1,8797506.3
15794187,€114007.5,2,No,6,No,0,10260675
15792989,€104308.77,1,Yes,1,Yes,0,9387789.3
15613734,€84719.13,2,Yes,6,Yes,0,7624721.7
15606177,€0.0,2,No,2,No,0,0
15636700,€140236.98,1,Yes,9,Yes,0,12621328.2
15645766,€0.0,2,Yes,9,Yes,0,0
15671345,€75302.85,2,No,6,No,0,6777256.5
15652469,€0.0,2,No,1,No,0,0
15749638,€104760.82,1,Yes,9,Yes,1,9428473.8
15728706,€0.0,1,No,7,No,1,0
15735439,€113693.0,1,No,1,No,0,10232370
15778696,€174180.39,1,No,5,No,0,15676235.1
15624744,€115766.26,1,No,9,No,1,10418963.4
15584338,€0.0,2,No,0,No,0,0
15726178,€0.0,2,No,8,No,0,0
15794939,€121215.9,2,Yes,5,Yes,0,10909431
15788068,€144677.19,3,No,10,No,1,13020947.1
15572956,€115350.63,1,Yes,5,Yes,0,10381556.7
15780386,€105683.63,1,No,5,No,0,9511526.7
15791114,€135179.49,1,No,1,No,0,12166154.1
15708046,€117551.23,1,No,0,No,0,10579610.7
15719779,€157404.02,2,No,1,No,0,14166361.8
15591550,€77910.23,1,No,3,No,0,7011920.7
15639368,€110942.9,1,No,0,No,0,9984861
15699830,€0.0,2,Yes,7,Yes,0,0
15569264,€179305.09,1,Yes,5,Yes,0,16137458.1
15595158,€150593.59,2,Yes,5,Yes,0,13553423.1
15599126,€123815.86,1,Yes,0,Yes,1,11143427.4
15650575,€0.0,2,Yes,6,Yes,1,0
15641490,€69385.17,2,No,8,No,0,6244665.3
15680234,€138032.15,1,No,2,No,0,12422893.5
15592230,€0.0,2,Yes,3,Yes,0,0
15626212,€0.0,1,Yes,9,Yes,0,0
15700627,€143500.82,1,No,2,No,1,12915073.8
15782641,€119670.18,1,No,3,No,0,10770316.2
15784445,€99106.73,1,No,1,No,0,8919605.7
15813681,€120135.55,2,Yes,2,Yes,0,10812199.5
15596649,€0.0,1,No,8,No,0,0
15700460,€120905.03,1,Yes,4,Yes,1,10881452.7
15724076,€0.0,3,No,5,No,1,0
15784000,€102277.52,1,No,9,No,1,9204976.8
15733966,€125292.53,1,Yes,4,Yes,1,11276327.7
15612667,€0.0,1,No,0,No,0,0
15654025,€101629.3,1,No,4,No,0,9146637
15589431,€171937.27,1,Yes,1,Yes,0,15474354.3
15578238,€0.0,2,No,7,No,0,0
15566269,€0.0,2,No,5,No,0,0
15639217,€0.0,2,No,6,No,0,0
15688644,€129743.75,1,No,1,No,0,11676937.5
15662426,€0.0,1,Yes,1,Yes,1,0
15720511,€151191.31,1,No,3,No,1,13607217.9
15567246,€102630.13,2,Yes,3,Yes,0,9236711.7
15647965,€114023.64,2,Yes,9,Yes,1,10262127.6
15679048,€124227.14,1,Yes,2,Yes,0,11180442.6
15675749,€0.0,2,Yes,1,Yes,0,0
15782181,€80285.16,1,No,6,No,1,7225664.4
15795738,€175477.15,1,Yes,4,Yes,0,15792943.5
15773751,€132144.35,1,No,1,No,0,11892991.5
15655436,€136911.07,1,Yes,2,Yes,1,12321996.3
15691396,€133299.67,2,Yes,5,Yes,0,11996970.3
15796958,€0.0,2,No,7,No,0,0
15801832,€117691.0,1,Yes,1,Yes,1,10592190
15661349,€0.0,2,No,10,No,0,0
15719265,€0.0,2,No,9,No,0,0
15779985,€133199.71,2,Yes,1,Yes,0,11987973.9
15663410,€135506.58,3,Yes,5,Yes,1,12195592.2
15704144,€127154.14,2,Yes,2,Yes,0,11443872.6
15774104,€0.0,2,Yes,2,Yes,0,0
15812230,€49508.79,3,Yes,5,Yes,0,4455791.1
15742848,€0.0,1,Yes,5,Yes,0,0
15745326,€75051.49,1,No,3,No,1,6754634.1
15674541,€123925.23,1,No,8,No,1,11153270.7
15728564,€0.0,2,Yes,6,Yes,1,0
15580701,€153819.58,1,No,3,No,1,13843762.2
15688973,€0.0,2,Yes,5,Yes,0,0
15709412,€0.0,2,Yes,6,Yes,0,0
15607753,€70417.79,1,Yes,10,Yes,0,6337601.1
15705352,€111484.88,1,Yes,7,Yes,0,10033639.2
15602500,€146343.98,1,Yes,1,Yes,0,13170958.2
15672437,€160541.0,2,Yes,1,Yes,0,14448690
15720968,€130274.26,2,No,2,No,0,11724683.4
15730796,€98993.02,1,Yes,7,Yes,0,8909371.8
15768219,€0.0,2,No,0,No,0,0
15663883,€141827.33,2,Yes,9,Yes,0,12764459.7
15589296,€110054.45,1,Yes,6,Yes,0,9904900.5
15586425,€0.0,2,Yes,4,Yes,0,0
15679813,€0.0,1,No,1,No,0,0
15681410,€98088.09,1,Yes,6,Yes,1,8827928.1
15668283,€118317.27,4,No,9,No,1,10648554.3
15624072,€0.0,2,No,10,No,0,0
15669664,€99774.5,1,No,1,No,1,8979705
15682728,€0.0,2,No,4,No,0,0
15573851,€0.0,3,No,1,No,1,0
15733661,€133806.54,2,No,8,No,0,12042588.6
15710012,€0.0,2,No,2,No,1,0
15763327,€124993.29,2,Yes,8,Yes,0,11249396.1
15668853,€157622.58,1,Yes,0,Yes,0,14186032.2
15639303,€126111.61,1,Yes,5,Yes,0,11350044.9
15691011,€161651.37,2,Yes,9,Yes,0,14548623.3
15638513,€142856.95,2,No,7,No,0,12857125.5
15648933,€111100.98,1,Yes,3,Yes,1,9999088.2
15628904,€102918.38,1,Yes,8,Yes,0,9262654.2
15644788,€0.0,2,No,5,No,0,0
15598161,€0.0,2,No,10,No,0,0
15745624,€0.0,2,No,4,No,0,0
15733169,€125265.61,1,Yes,7,Yes,0,11273904.9
15801417,€82500.28,1,Yes,4,Yes,0,7425025.2
15592707,€175754.87,2,Yes,2,Yes,0,15817938.3
15593954,€109387.33,1,No,6,No,0,9844859.7
15714431,€100443.36,2,Yes,1,Yes,0,9039902.4
15638257,€83102.72,2,Yes,0,Yes,0,7479244.8
15690939,€0.0,1,Yes,7,Yes,0,0
15723613,€0.0,2,No,4,No,0,0
15813640,€0.0,2,No,7,No,0,0
15707322,€115290.27,1,No,2,No,1,10376124.3
15588918,€0.0,2,No,6,No,0,0
15600357,€140197.71,2,No,1,No,0,12617793.9
15747014,€105245.34,1,Yes,1,Yes,0,9472080.6
15809830,€0.0,2,Yes,8,Yes,0,0
15662245,€0.0,2,Yes,1,Yes,0,0
15651075,€142296.13,1,Yes,3,Yes,0,12806651.7
15594456,€99097.33,1,Yes,4,Yes,1,8918759.7
15583462,€171069.39,2,Yes,5,Yes,0,15396245.1
15757661,€0.0,2,No,7,No,0,0
15729117,€102523.88,1,Yes,1,Yes,0,9227149.2
15749671,€0.0,2,Yes,6,Yes,0,0
15566253,€143391.07,1,No,9,No,1,12905196.3
15595153,€106022.73,2,No,8,No,0,9542045.7
15698572,€0.0,1,No,1,No,0,0
15674149,€128960.21,2,Yes,3,Yes,0,11606418.9
15623082,€0.0,2,No,2,No,0,0
15797905,€0.0,2,No,7,No,0,0
15746028,€0.0,2,No,7,No,0,0
15582951,€126442.59,1,No,8,No,0,11379833.1
15616471,€0.0,1,Yes,0,Yes,0,0
15641575,€127261.35,1,No,2,No,0,11453521.5
15638803,€0.0,2,No,5,No,0,0
15808283,€0.0,1,No,4,No,0,0
15811200,€0.0,2,No,2,No,0,0
15733476,€73481.05,1,Yes,6,Yes,0,6613294.5
15633274,€160515.37,1,No,7,No,0,14446383.3
15582168,€149525.34,2,No,4,No,0,13457280.6
15807269,€166522.78,1,No,2,No,1,14987050.2
15602979,€135536.5,1,No,1,No,0,12198285
15660417,€120481.69,1,No,10,No,1,10843352.1
15590199,€103421.32,1,Yes,1,Yes,0,9307918.8
15641794,€135658.73,2,Yes,5,Yes,0,12209285.7
15779174,€0.0,2,Yes,2,Yes,0,0
15785547,€191402.82,2,No,8,No,0,17226253.8
15795124,€94504.35,1,Yes,9,Yes,0,8505391.5
15718912,€126147.84,1,Yes,5,Yes,1,11353305.6
15592028,€0.0,1,Yes,7,Yes,0,0
15580227,€0.0,2,No,6,No,0,0
15657830,€87624.03,2,No,4,No,0,7886162.7
15798256,€153697.53,2,No,1,No,1,13832777.7
15643819,€0.0,2,No,4,No,0,0
15754301,€0.0,1,No,5,No,0,0
15726855,€116585.97,1,No,9,No,1,10492737.3
15755225,€134464.58,2,No,9,No,0,12101812.2
15725221,€83008.31,1,Yes,10,Yes,0,7470747.9
15789055,€113635.16,1,No,2,No,0,10227164.4
15617507,€0.0,2,No,7,No,0,0
15668894,€122552.48,2,Yes,5,Yes,0,11029723.2
15589563,€118899.45,2,No,2,No,0,10700950.5
15693162,€99713.87,1,No,5,No,0,8974248.3
15750099,€0.0,1,No,6,No,0,0
15795540,€134208.22,1,Yes,2,Yes,0,12078739.8
15794941,€85906.65,3,No,1,No,0,7731598.5
15611848,€137714.25,1,Yes,3,Yes,0,12394282.5
15581237,€160777.9,1,Yes,1,Yes,0,14470011
15738150,€0.0,2,Yes,5,Yes,0,0
15678571,€0.0,2,No,4,No,0,0
15736124,€102585.88,2,Yes,1,Yes,0,9232729.2
15623202,€102556.18,2,No,10,No,1,9230056.2
15804201,€126772.57,1,Yes,4,Yes,0,11409531.3
15596863,€158373.23,1,Yes,3,Yes,0,14253590.7
15696277,€0.0,2,No,9,No,0,0
15748608,€141927.1,1,Yes,5,Yes,0,12773439
15723864,€109876.82,2,No,1,No,1,9888913.8
15802390,€0.0,2,Yes,2,Yes,0,0
15774336,€111369.79,2,Yes,9,Yes,0,10023281.1
15648766,€116969.35,1,No,3,No,0,10527241.5
15659094,€136729.51,2,No,8,No,0,12305655.9
15606397,€152086.15,1,Yes,1,Yes,1,13687753.5
15642619,€0.0,2,No,2,No,0,0
15666032,€127289.28,1,No,1,No,0,11456035.2
15595842,€119852.01,1,No,2,No,1,10786680.9
15753837,€0.0,2,Yes,4,Yes,0,0
15783882,€0.0,2,Yes,5,Yes,0,0
15799790,€0.0,1,Yes,9,Yes,0,0
15628155,€117183.74,1,Yes,7,Yes,0,10546536.6
15703778,€129907.63,1,Yes,8,Yes,0,11691686.7
15722322,€0.0,2,Yes,2,Yes,0,0
15639278,€145387.32,2,Yes,6,Yes,1,13084858.8
15568487,€124616.23,1,Yes,7,Yes,0,11215460.7
15682084,€0.0,2,No,9,No,0,0
15642821,€95808.19,1,No,8,No,1,8622737.1
15601387,€0.0,2,No,10,No,0,0
15642515,€0.0,2,Yes,1,Yes,0,0
15710421,€117152.3,1,No,8,No,0,10543707
15726774,€106250.72,1,No,3,No,0,9562564.8
15649078,€111837.78,2,Yes,8,Yes,0,10065400.2
15641877,€97023.21,1,Yes,9,Yes,0,8732088.9
15796496,€137687.72,1,No,8,No,0,12391894.8
15815690,€113348.5,1,Yes,3,Yes,0,10201365
15631739,€122109.78,1,Yes,10,Yes,0,10989880.2
15625584,€120452.4,2,No,2,No,0,10840716
15802466,€0.0,2,Yes,7,Yes,0,0
15697028,€65812.35,2,Yes,0,Yes,0,5923111.5
15575759,€54428.37,1,No,3,No,1,4898553.3
15567442,€0.0,2,Yes,3,Yes,0,0
15746805,€0.0,2,No,9,No,0,0
15636330,€143279.58,2,No,1,No,1,12895162.2
15714970,€103846.65,1,No,0,No,0,9346198.5
15653784,€125190.86,1,Yes,2,Yes,0,11267177.4
15693543,€0.0,2,Yes,8,Yes,0,0
15773283,€38340.02,1,No,6,No,1,3450601.8
15742534,€123802.98,2,Yes,2,Yes,0,11142268.2
15569878,€96651.03,1,Yes,3,Yes,0,8698592.7
15729454,€0.0,2,No,8,No,0,0
15578375,€0.0,2,No,6,No,0,0
15785559,€133237.21,1,No,1,No,1,11991348.9
15649414,€142105.35,1,Yes,6,Yes,0,12789481.5
15701605,€166115.42,1,No,1,No,0,14950387.8
15686696,€81070.34,2,No,6,No,0,7296330.6
15625586,€0.0,1,Yes,4,Yes,0,0
15654975,€123835.52,2,Yes,0,Yes,0,11145196.8
15782993,€123401.43,2,Yes,10,Yes,0,11106128.7
15774382,€169377.31,1,Yes,4,Yes,0,15243957.9
15689602,€130015.24,1,Yes,2,Yes,0,11701371.6
15756155,€0.0,2,Yes,4,Yes,0,0
15812647,€133936.04,2,No,8,No,0,12054243.6
15736043,€114543.27,1,Yes,6,Yes,0,10308894.3
15696744,€119794.67,1,No,3,No,0,10781520.3
15602572,€0.0,2,Yes,9,Yes,0,0
15674765,€0.0,1,No,4,No,0,0
15678725,€0.0,2,Yes,8,Yes,0,0
15694444,€157138.99,3,No,8,No,1,14142509.1
15795878,€0.0,2,Yes,3,Yes,0,0
15735346,€136733.24,1,Yes,10,Yes,0,12305991.6
15687094,€82498.14,2,No,9,No,0,7424832.6
15790067,€151914.93,1,No,3,No,0,13672343.7
15605742,€80090.93,1,No,0,No,1,7208183.7
15566740,€83739.32,1,Yes,3,Yes,0,7536538.8
15664897,€181166.44,1,Yes,2,Yes,1,16304979.6
15585777,€130588.82,1,Yes,3,Yes,0,11752993.8
15650864,€0.0,2,No,6,No,0,0
15806709,€94126.67,1,No,6,No,0,8471400.3
15633818,€0.0,2,No,9,No,0,0
15713845,€148045.68,1,No,7,No,1,13324111.2
15639662,€0.0,2,No,2,No,0,0
15567013,€0.0,2,No,3,No,0,0
15777784,€168165.84,1,Yes,6,Yes,0,15134925.6
15800251,€72835.56,2,No,10,No,0,6555200.4
15651315,€0.0,2,No,3,No,0,0
15651450,€123212.08,2,Yes,3,Yes,0,11089087.2
15784218,€0.0,2,Yes,0,Yes,0,0
15572398,€0.0,2,Yes,6,Yes,0,0
15707962,€119501.88,2,No,6,No,0,10755169.2
15705663,€144550.83,2,Yes,5,Yes,0,13009574.7
15645355,€126729.41,1,Yes,3,Yes,1,11405646.9
15729557,€119984.07,1,No,5,No,1,10798566.3
15631436,€0.0,1,No,4,No,0,0
